Unnamed: 0,variable,value,Age,Id,Positon,Toys,Toy_1,Toy_2,Toy_1_Size,Toy_1_Weight,Toy_2_Size,Toy_2_Weight
24_18,Walk_Small Moderate & Large Light,0.0,24,18,Walk,Small Moderate & Large Light,Small Moderate,Large Light,Small,Moderate,Large,Light
24_28,Walk_Small Moderate & Large Light,0.0,24,28,Walk,Small Moderate & Large Light,Small Moderate,Large Light,Small,Moderate,Large,Light
24_22,Walk_Small Moderate & Large Light,0.0,24,22,Walk,Small Moderate & Large Light,Small Moderate,Large Light,Small,Moderate,Large,Light
24_03,Walk_Small Moderate & Large Light,0.0,24,03,Walk,Small Moderate & Large Light,Small Moderate,Large Light,Small,Moderate,Large,Light
24_43,Walk_Small Moderate & Large Light,0.0,24,43,Walk,Small Moderate & Large Light,Small Moderate,Large Light,Small,Moderate,Large,Light
24_46,Walk_Small Moderate & Large Light,0.0,24,46,Walk,Small Moderate & Large Light,Small Moderate,Large Light,Small,Moderate,Large,Light
24_27,Walk_Small Moderate & Large Light,0.0,24,27,Walk,Small Moderate & Large Light,Small Moderate,Large Light,Small,Moderate,Large,Light
24_02,Walk_Small Moderate & Large Light,0.0,24,02,Walk,Small Moderate & Large Light,Small Moderate,Large Light,Small,Moderate,Large,Light
24_16,Walk_Small Moderate & Large Light,0.0,24,16,Walk,Small Moderate & Large Light,Small Moderate,Large Light,Small,Moderate,Large,Light
12_29,Walk_Small Moderate & Large Light,0.0,12,29,Walk,Small Moderate & Large Light,Small Moderate,Large Light,Small,Moderate,Large,Light
24_12,Walk_Small Moderate & Large Light,0.0,24,12,Walk,Small Moderate & Large Light,Small Moderate,Large Light,Small,Moderate,Large,Light
12_22,Walk_Small Moderate & Large Moderate,0.0,12,22,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
12_34,Walk_Small Moderate & Large Moderate,0.0,12,34,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
24_29,Walk_Small Moderate & Large Moderate,0.0,24,29,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
12_18,Walk_Small Moderate & Large Moderate,0.0,12,18,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
12_02,Walk_Small Moderate & Large Moderate,0.0,12,02,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
24_06,Walk_Small Moderate & Large Moderate,0.0,24,06,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
24_32,Walk_Small Moderate & Large Moderate,0.0,24,32,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
12_09,Walk_Small Moderate & Large Moderate,0.0,12,09,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
24_08,Walk_Small Moderate & Large Moderate,0.0,24,08,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
24_38,Walk_Small Moderate & Large Moderate,0.0,24,38,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
24_37,Walk_Small Moderate & Large Moderate,0.0,24,37,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
24_04,Walk_Small Moderate & Large Moderate,0.0,24,04,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
24_51,Walk_Small Moderate & Large Moderate,0.0,24,51,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
24_18,Walk_Small Moderate & Large Moderate,0.0,24,18,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
24_28,Walk_Small Moderate & Large Moderate,0.0,24,28,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
24_22,Walk_Small Moderate & Large Moderate,0.0,24,22,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
24_03,Walk_Small Moderate & Large Moderate,0.0,24,03,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
24_43,Walk_Small Moderate & Large Moderate,0.0,24,43,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
24_46,Walk_Small Moderate & Large Moderate,0.0,24,46,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
24_27,Walk_Small Moderate & Large Moderate,0.0,24,27,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
24_02,Walk_Small Moderate & Large Moderate,0.0,24,02,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
24_16,Walk_Small Moderate & Large Moderate,0.0,24,16,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
12_29,Walk_Small Moderate & Large Moderate,0.0,12,29,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
24_12,Walk_Small Moderate & Large Moderate,0.0,24,12,Walk,Small Moderate & Large Moderate,Small Moderate,Large Moderate,Small,Moderate,Large,Moderate
12_22,Walk_Small Moderate & Large Heavy,0.0,12,22,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
12_34,Walk_Small Moderate & Large Heavy,0.0,12,34,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
24_29,Walk_Small Moderate & Large Heavy,0.0,24,29,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
12_18,Walk_Small Moderate & Large Heavy,0.0,12,18,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
12_02,Walk_Small Moderate & Large Heavy,0.0,12,02,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
24_06,Walk_Small Moderate & Large Heavy,0.0,24,06,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
24_32,Walk_Small Moderate & Large Heavy,0.0,24,32,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
12_09,Walk_Small Moderate & Large Heavy,0.0,12,09,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
24_08,Walk_Small Moderate & Large Heavy,0.0,24,08,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
24_38,Walk_Small Moderate & Large Heavy,0.0,24,38,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
24_37,Walk_Small Moderate & Large Heavy,0.0,24,37,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
24_04,Walk_Small Moderate & Large Heavy,0.0,24,04,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
24_51,Walk_Small Moderate & Large Heavy,0.0,24,51,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
24_18,Walk_Small Moderate & Large Heavy,0.0,24,18,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
24_28,Walk_Small Moderate & Large Heavy,0.0,24,28,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
24_22,Walk_Small Moderate & Large Heavy,0.0,24,22,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
24_03,Walk_Small Moderate & Large Heavy,0.0,24,03,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
24_43,Walk_Small Moderate & Large Heavy,0.0,24,43,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
24_46,Walk_Small Moderate & Large Heavy,0.0,24,46,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
24_27,Walk_Small Moderate & Large Heavy,0.0,24,27,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
24_02,Walk_Small Moderate & Large Heavy,0.0,24,02,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
24_16,Walk_Small Moderate & Large Heavy,0.0,24,16,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
12_29,Walk_Small Moderate & Large Heavy,0.0,12,29,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
24_12,Walk_Small Moderate & Large Heavy,0.0,24,12,Walk,Small Moderate & Large Heavy,Small Moderate,Large Heavy,Small,Moderate,Large,Heavy
12_22,Walk_Small Heavy & Small Heavy,0.0,12,22,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
12_34,Walk_Small Heavy & Small Heavy,0.0,12,34,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
24_29,Walk_Small Heavy & Small Heavy,0.0,24,29,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
12_18,Walk_Small Heavy & Small Heavy,0.0,12,18,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
12_02,Walk_Small Heavy & Small Heavy,0.0,12,02,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
24_06,Walk_Small Heavy & Small Heavy,0.0,24,06,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
24_32,Walk_Small Heavy & Small Heavy,0.0,24,32,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
12_09,Walk_Small Heavy & Small Heavy,0.0,12,09,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
24_08,Walk_Small Heavy & Small Heavy,0.0,24,08,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
24_38,Walk_Small Heavy & Small Heavy,0.0,24,38,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
24_37,Walk_Small Heavy & Small Heavy,0.0,24,37,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
24_04,Walk_Small Heavy & Small Heavy,0.0,24,04,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
24_51,Walk_Small Heavy & Small Heavy,0.0,24,51,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
24_18,Walk_Small Heavy & Small Heavy,0.0,24,18,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
24_28,Walk_Small Heavy & Small Heavy,0.0,24,28,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
24_22,Walk_Small Heavy & Small Heavy,0.0,24,22,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
24_03,Walk_Small Heavy & Small Heavy,0.0,24,03,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
24_43,Walk_Small Heavy & Small Heavy,0.0,24,43,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
24_46,Walk_Small Heavy & Small Heavy,0.0,24,46,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
24_27,Walk_Small Heavy & Small Heavy,0.0,24,27,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
24_02,Walk_Small Heavy & Small Heavy,0.0,24,02,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
24_16,Walk_Small Heavy & Small Heavy,0.0,24,16,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
12_29,Walk_Small Heavy & Small Heavy,0.0,12,29,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
24_12,Walk_Small Heavy & Small Heavy,0.0,24,12,Walk,Small Heavy & Small Heavy,Small Heavy,Small Heavy,Small,Heavy,Small,Heavy
12_22,Walk_Small Heavy & Medium Light,0.0,12,22,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
12_34,Walk_Small Heavy & Medium Light,0.0,12,34,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
24_29,Walk_Small Heavy & Medium Light,0.0,24,29,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
12_18,Walk_Small Heavy & Medium Light,0.0,12,18,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
12_02,Walk_Small Heavy & Medium Light,0.0,12,02,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
24_06,Walk_Small Heavy & Medium Light,0.0,24,06,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
24_32,Walk_Small Heavy & Medium Light,0.0,24,32,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
12_09,Walk_Small Heavy & Medium Light,0.0,12,09,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
24_08,Walk_Small Heavy & Medium Light,0.0,24,08,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
24_38,Walk_Small Heavy & Medium Light,0.0,24,38,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
24_37,Walk_Small Heavy & Medium Light,0.0,24,37,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
24_04,Walk_Small Heavy & Medium Light,0.0,24,04,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
24_51,Walk_Small Heavy & Medium Light,0.0,24,51,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
24_18,Walk_Small Heavy & Medium Light,0.0,24,18,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
24_28,Walk_Small Heavy & Medium Light,0.0,24,28,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
24_22,Walk_Small Heavy & Medium Light,0.0,24,22,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
24_03,Walk_Small Heavy & Medium Light,0.0,24,03,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
24_43,Walk_Small Heavy & Medium Light,0.0,24,43,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
24_46,Walk_Small Heavy & Medium Light,0.0,24,46,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
24_27,Walk_Small Heavy & Medium Light,0.0,24,27,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
24_02,Walk_Small Heavy & Medium Light,0.0,24,02,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
24_16,Walk_Small Heavy & Medium Light,0.0,24,16,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
12_29,Walk_Small Heavy & Medium Light,0.0,12,29,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
24_12,Walk_Small Heavy & Medium Light,0.0,24,12,Walk,Small Heavy & Medium Light,Small Heavy,Medium Light,Small,Heavy,Medium,Light
12_22,Walk_Small Heavy & Medium Moderate,0.0,12,22,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
12_34,Walk_Small Heavy & Medium Moderate,0.0,12,34,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
24_29,Walk_Small Heavy & Medium Moderate,0.0,24,29,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
12_18,Walk_Small Heavy & Medium Moderate,0.0,12,18,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
12_02,Walk_Small Heavy & Medium Moderate,0.0,12,02,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
24_06,Walk_Small Heavy & Medium Moderate,0.0,24,06,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
24_32,Walk_Small Heavy & Medium Moderate,0.0,24,32,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
12_09,Walk_Small Heavy & Medium Moderate,0.0,12,09,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
24_08,Walk_Small Heavy & Medium Moderate,0.0,24,08,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
24_38,Walk_Small Heavy & Medium Moderate,0.0,24,38,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
24_37,Walk_Small Heavy & Medium Moderate,0.0,24,37,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
24_04,Walk_Small Heavy & Medium Moderate,0.0,24,04,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
24_51,Walk_Small Heavy & Medium Moderate,0.0,24,51,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
24_18,Walk_Small Heavy & Medium Moderate,0.0,24,18,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
24_28,Walk_Small Heavy & Medium Moderate,0.0,24,28,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
24_22,Walk_Small Heavy & Medium Moderate,0.0,24,22,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
24_03,Walk_Small Heavy & Medium Moderate,0.0,24,03,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
24_43,Walk_Small Heavy & Medium Moderate,0.0,24,43,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
24_46,Walk_Small Heavy & Medium Moderate,0.0,24,46,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
24_27,Walk_Small Heavy & Medium Moderate,0.0,24,27,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
24_02,Walk_Small Heavy & Medium Moderate,0.0,24,02,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
24_16,Walk_Small Heavy & Medium Moderate,0.0,24,16,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
12_29,Walk_Small Heavy & Medium Moderate,0.0,12,29,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
24_12,Walk_Small Heavy & Medium Moderate,0.0,24,12,Walk,Small Heavy & Medium Moderate,Small Heavy,Medium Moderate,Small,Heavy,Medium,Moderate
12_22,Walk_Small Heavy & Medium Heavy,0.0,12,22,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
12_34,Walk_Small Heavy & Medium Heavy,0.0,12,34,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
24_29,Walk_Small Heavy & Medium Heavy,0.0,24,29,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
12_18,Walk_Small Heavy & Medium Heavy,0.0,12,18,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
12_02,Walk_Small Heavy & Medium Heavy,0.0,12,02,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
24_06,Walk_Small Heavy & Medium Heavy,0.0,24,06,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
24_32,Walk_Small Heavy & Medium Heavy,0.0,24,32,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
12_09,Walk_Small Heavy & Medium Heavy,0.0,12,09,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
24_08,Walk_Small Heavy & Medium Heavy,0.0,24,08,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
24_38,Walk_Small Heavy & Medium Heavy,0.0,24,38,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
24_37,Walk_Small Heavy & Medium Heavy,0.0,24,37,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
24_04,Walk_Small Heavy & Medium Heavy,0.0,24,04,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
24_51,Walk_Small Heavy & Medium Heavy,0.0,24,51,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
24_18,Walk_Small Heavy & Medium Heavy,0.0,24,18,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
24_28,Walk_Small Heavy & Medium Heavy,0.0,24,28,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
24_22,Walk_Small Heavy & Medium Heavy,0.0,24,22,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
24_03,Walk_Small Heavy & Medium Heavy,0.0,24,03,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
24_43,Walk_Small Heavy & Medium Heavy,0.0,24,43,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
24_46,Walk_Small Heavy & Medium Heavy,0.0,24,46,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
24_27,Walk_Small Heavy & Medium Heavy,0.0,24,27,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
24_02,Walk_Small Heavy & Medium Heavy,0.0,24,02,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
24_16,Walk_Small Heavy & Medium Heavy,0.0,24,16,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
12_29,Walk_Small Heavy & Medium Heavy,0.0,12,29,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
24_12,Walk_Small Heavy & Medium Heavy,0.0,24,12,Walk,Small Heavy & Medium Heavy,Small Heavy,Medium Heavy,Small,Heavy,Medium,Heavy
12_22,Walk_Small Heavy & Large Light,0.0,12,22,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
12_34,Walk_Small Heavy & Large Light,0.0,12,34,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
24_29,Walk_Small Heavy & Large Light,0.0,24,29,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
12_18,Walk_Small Heavy & Large Light,0.0,12,18,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
12_02,Walk_Small Heavy & Large Light,0.0,12,02,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
24_06,Walk_Small Heavy & Large Light,0.0,24,06,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
24_32,Walk_Small Heavy & Large Light,0.0,24,32,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
12_09,Walk_Small Heavy & Large Light,0.0,12,09,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
24_08,Walk_Small Heavy & Large Light,0.0,24,08,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
24_38,Walk_Small Heavy & Large Light,0.0,24,38,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
24_37,Walk_Small Heavy & Large Light,0.0,24,37,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
24_04,Walk_Small Heavy & Large Light,0.0,24,04,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
24_51,Walk_Small Heavy & Large Light,0.0,24,51,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
24_18,Walk_Small Heavy & Large Light,0.0,24,18,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
24_28,Walk_Small Heavy & Large Light,0.0,24,28,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
24_22,Walk_Small Heavy & Large Light,0.0,24,22,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
24_03,Walk_Small Heavy & Large Light,0.0,24,03,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
24_43,Walk_Small Heavy & Large Light,0.0,24,43,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
24_46,Walk_Small Heavy & Large Light,0.0,24,46,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
24_27,Walk_Small Heavy & Large Light,0.0,24,27,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
24_02,Walk_Small Heavy & Large Light,0.0,24,02,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
24_16,Walk_Small Heavy & Large Light,0.0,24,16,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
12_29,Walk_Small Heavy & Large Light,0.0,12,29,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
24_12,Walk_Small Heavy & Large Light,0.0,24,12,Walk,Small Heavy & Large Light,Small Heavy,Large Light,Small,Heavy,Large,Light
12_22,Walk_Small Heavy & Large Moderate,0.0,12,22,Walk,Small Heavy & Large Moderate,Small Heavy,Large Moderate,Small,Heavy,Large,Moderate
